2.083333333333333565e-02,2.083333333333333565e-02,2.083333333333333565e-02,2.083333333333333565e-02,2.083333333333333565e-02,2.083333333333333565e-02,8.541666666666666297e-01,2.083333333333333565e-02
2.631578947368420560e-02,2.894736842105262720e-01,2.631578947368420560e-02,2.631578947368420560e-02,2.631578947368420560e-02,5.526315789473683626e-01,2.631578947368420560e-02,2.631578947368420560e-02
8.157894736842105088e-01,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02
2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,8.157894736842105088e-01,2.631578947368420907e-02
2.083333333333333218e-02,4.374999999999999445e-01,2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,2.291666666666666574e-01,2.291666666666666574e-01
1.617647058823529493e-01,1.470588235294117627e-02,1.470588235294117627e-02,1.470588235294117627e-02,1.470588235294117627e-02,1.617647058823529493e-01,4.558823529411764608e-01,1.617647058823529493e-01
3.731343283582090348e-03,3.022388059701492935e-01,4.141791044776119701e-01,3.731343283582090348e-03,2.649253731343283458e-01,3.731343283582090348e-03,3.731343283582090348e-03,3.731343283582090348e-03
1.470588235294117800e-02,1.470588235294117800e-02,1.470588235294117800e-02,1.470588235294117800e-02,1.470588235294117800e-02,7.500000000000000000e-01,1.617647058823529493e-01,1.470588235294117800e-02
1.470588235294117627e-02,1.470588235294117627e-02,1.470588235294117627e-02,1.617647058823529493e-01,1.470588235294117627e-02,4.558823529411764608e-01,3.088235294117646634e-01,1.470588235294117627e-02
5.555555555555555247e-02,5.555555555555555247e-02,6.111111111111110494e-01,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02
3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,7.500000000000000000e-01,3.571428571428571230e-02,3.571428571428571230e-02
3.731343283582090348e-03,3.731343283582090348e-03,4.888059701492537545e-01,1.156716417910447908e-01,4.104477611940299253e-02,2.276119402985074813e-01,1.156716417910447908e-01,3.731343283582090348e-03
1.724137931034482735e-02,1.724137931034482735e-02,1.724137931034482735e-02,1.724137931034482735e-02,1.724137931034482735e-02,1.724137931034482735e-02,1.724137931034482735e-02,8.793103448275861878e-01
2.894736842105262720e-01,2.631578947368420560e-02,2.631578947368420560e-02,2.631578947368420560e-02,2.631578947368420560e-02,2.631578947368420560e-02,2.631578947368420560e-02,5.526315789473683626e-01
3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,7.500000000000000000e-01
2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,8.157894736842105088e-01,2.631578947368420907e-02
5.617977528089889219e-03,1.741573033707865537e-01,6.179775280898877621e-02,2.303370786516854007e-01,5.617977528089889219e-03,6.179775280898877621e-02,6.179775280898877621e-02,3.988764044943820530e-01
5.555555555555555247e-02,6.111111111111110494e-01,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02
5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,6.111111111111110494e-01,5.555555555555555247e-02
1.470588235294117627e-02,1.470588235294117627e-02,4.558823529411764608e-01,1.470588235294117627e-02,1.470588235294117627e-02,1.470588235294117627e-02,4.558823529411764608e-01,1.470588235294117627e-02
2.083333333333333218e-02,4.374999999999999445e-01,2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,4.374999999999999445e-01,2.083333333333333218e-02,2.083333333333333218e-02
2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,2.291666666666666574e-01,6.458333333333332593e-01,2.083333333333333218e-02,2.083333333333333218e-02
1.282051282051282180e-02,1.282051282051282180e-02,7.820512820512820484e-01,1.282051282051282180e-02,1.282051282051282180e-02,1.282051282051282180e-02,1.410256410256410520e-01,1.282051282051282180e-02
1.250000000000000278e-01,5.952380952380953785e-03,1.845238095238095621e-01,5.952380952380953785e-03,5.952380952380953785e-03,6.011904761904762751e-01,6.547619047619049337e-02,5.952380952380953785e-03
5.555555555555555247e-02,6.111111111111110494e-01,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02
3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,7.500000000000000000e-01,3.571428571428571230e-02
2.631578947368420907e-02,2.631578947368420907e-02,8.157894736842105088e-01,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02
2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,5.526315789473683626e-01,2.894736842105263275e-01,2.631578947368420907e-02
2.083333333333333565e-02,2.083333333333333565e-02,2.083333333333333565e-02,2.083333333333333565e-02,2.083333333333333565e-02,8.541666666666666297e-01,2.083333333333333565e-02,2.083333333333333565e-02
3.571428571428571230e-02,3.928571428571428492e-01,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.928571428571428492e-01,3.571428571428571230e-02,3.571428571428571230e-02
1.470588235294117800e-02,1.470588235294117800e-02,1.470588235294117800e-02,1.470588235294117800e-02,1.470588235294117800e-02,1.617647058823529493e-01,7.500000000000000000e-01,1.470588235294117800e-02
1.470588235294117627e-02,4.558823529411764608e-01,1.470588235294117627e-02,1.470588235294117627e-02,1.470588235294117627e-02,4.558823529411764608e-01,1.470588235294117627e-02,1.470588235294117627e-02
2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,8.157894736842105088e-01,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02
5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,6.111111111111110494e-01,5.555555555555555247e-02,5.555555555555555247e-02
7.812500000000001735e-03,7.812500000000001735e-03,7.812500000000001735e-03,7.812500000000001735e-03,5.546875000000000000e-01,7.812500000000001735e-03,3.984375000000000000e-01,7.812500000000001735e-03
2.645502645502645789e-03,2.407407407407407551e-01,2.645502645502645789e-03,2.645502645502645789e-03,1.613756613756613667e-01,2.645502645502645789e-03,5.846560846560847624e-01,2.645502645502645789e-03
2.958579881656805098e-03,9.171597633136095717e-02,2.958579881656805098e-03,6.538461538461539657e-01,2.396449704142011861e-01,2.958579881656805098e-03,2.958579881656805098e-03,2.958579881656805098e-03
1.770833333333333426e-01,3.472222222222222897e-03,3.472222222222222897e-03,7.291666666666667129e-02,3.506944444444444753e-01,3.472222222222222897e-03,3.472222222222222897e-03,3.854166666666666852e-01
3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.928571428571428492e-01,3.571428571428571230e-02,3.571428571428571230e-02,3.928571428571428492e-01,3.571428571428571230e-02
4.587155963302753416e-03,3.256880733944954587e-01,5.550458715596330306e-01,9.633027522935781739e-02,4.587155963302753416e-03,4.587155963302753416e-03,4.587155963302753416e-03,4.587155963302753416e-03
1.282051282051282180e-02,1.282051282051282180e-02,6.538461538461538547e-01,1.410256410256410520e-01,1.282051282051282180e-02,1.282051282051282180e-02,1.410256410256410520e-01,1.282051282051282180e-02
2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,8.157894736842105088e-01,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02
2.631578947368420907e-02,2.631578947368420907e-02,8.157894736842105088e-01,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02
5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,6.111111111111110494e-01,5.555555555555555247e-02
3.731343283582090348e-03,1.902985074626865614e-01,1.529850746268656692e-01,3.731343283582090348e-03,2.276119402985074813e-01,3.731343283582090348e-03,3.731343283582090348e-03,4.141791044776119701e-01
3.875968992248062829e-03,3.875968992248062829e-03,3.875968992248062829e-03,3.875968992248062829e-03,4.302325581395349263e-01,3.875968992248062829e-03,5.465116279069768268e-01,3.875968992248062829e-03
3.928571428571428492e-01,3.928571428571428492e-01,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02
2.083333333333333565e-02,2.083333333333333565e-02,2.083333333333333565e-02,2.083333333333333565e-02,2.083333333333333565e-02,8.541666666666666297e-01,2.083333333333333565e-02,2.083333333333333565e-02
2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.894736842105263275e-01,5.526315789473683626e-01,2.631578947368420907e-02
2.547169811320754707e-01,6.603773584905661687e-02,2.547169811320754707e-01,3.144654088050315068e-03,9.748427672955975454e-02,3.176100628930818015e-01,3.144654088050315068e-03,3.144654088050315068e-03
2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,8.157894736842105088e-01,2.631578947368420907e-02,2.631578947368420907e-02
3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,7.500000000000000000e-01
4.807692307692308827e-03,4.807692307692308827e-03,4.807692307692308827e-03,4.375000000000000555e-01,4.807692307692308827e-03,4.807692307692308827e-03,1.971153846153846367e-01,3.413461538461538547e-01
7.740384615384615641e-01,4.807692307692307959e-03,4.807692307692307959e-03,4.807692307692307959e-03,4.807692307692307959e-03,4.807692307692307959e-03,1.971153846153845812e-01,4.807692307692307959e-03
3.413461538461538547e-01,4.807692307692308827e-03,4.807692307692308827e-03,5.288461538461539796e-02,1.971153846153846367e-01,5.288461538461539796e-02,3.413461538461538547e-01,4.807692307692308827e-03
1.543209876543209791e-03,5.879629629629629095e-01,1.543209876543209791e-03,3.240740740740740561e-02,2.484567901234567555e-01,1.543209876543209791e-03,3.240740740740740561e-02,9.413580246913577643e-02
8.265306122448979886e-01,1.020408163265306214e-02,1.020408163265306214e-02,1.020408163265306214e-02,1.020408163265306214e-02,1.020408163265306214e-02,1.020408163265306214e-02,1.122448979591837009e-01
1.282051282051282180e-02,1.282051282051282180e-02,6.538461538461538547e-01,1.282051282051282180e-02,1.282051282051282180e-02,1.410256410256410520e-01,1.410256410256410520e-01,1.282051282051282180e-02
3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,7.500000000000000000e-01,3.571428571428571230e-02
8.474576271186442383e-03,8.474576271186442383e-03,8.474576271186442383e-03,6.864406779661017532e-01,8.474576271186442383e-03,1.779661016949152796e-01,8.474576271186442383e-03,9.322033898305086275e-02
3.244680851063830307e-01,5.319148936170213504e-03,5.319148936170213504e-03,5.319148936170213504e-03,5.319148936170213504e-03,2.180851063829787329e-01,2.712765957446808818e-01,1.648936170212766117e-01
5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,6.111111111111110494e-01,5.555555555555555247e-02,5.555555555555555247e-02
1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01
1.724137931034482735e-02,3.620689655172413257e-01,1.724137931034482735e-02,3.620689655172413257e-01,1.724137931034482735e-02,1.896551724137930939e-01,1.724137931034482735e-02,1.724137931034482735e-02
1.944444444444444753e-01,1.944444444444444753e-01,5.648148148148148806e-01,9.259259259259260480e-03,9.259259259259260480e-03,9.259259259259260480e-03,9.259259259259260480e-03,9.259259259259260480e-03
5.924369747899159711e-01,2.563025210084033945e-01,1.302521008403361436e-01,4.201680672268908248e-03,4.201680672268908248e-03,4.201680672268908248e-03,4.201680672268908248e-03,4.201680672268908248e-03
1.470588235294117800e-02,1.470588235294117800e-02,1.617647058823529493e-01,1.470588235294117800e-02,7.500000000000000000e-01,1.470588235294117800e-02,1.470588235294117800e-02,1.470588235294117800e-02
2.631578947368420560e-02,2.631578947368420560e-02,5.526315789473683626e-01,2.631578947368420560e-02,2.894736842105262720e-01,2.631578947368420560e-02,2.631578947368420560e-02,2.631578947368420560e-02
1.724137931034482735e-02,1.724137931034482735e-02,3.620689655172413257e-01,1.724137931034482735e-02,1.896551724137930939e-01,1.724137931034482735e-02,1.724137931034482735e-02,3.620689655172413257e-01
1.410256410256410242e-01,1.282051282051282007e-02,1.282051282051282007e-02,1.410256410256410242e-01,1.282051282051282007e-02,2.692307692307692180e-01,2.692307692307692180e-01,1.410256410256410242e-01
1.282051282051282007e-02,1.282051282051282007e-02,2.692307692307692180e-01,1.282051282051282007e-02,1.282051282051282007e-02,1.282051282051282007e-02,3.974358974358974117e-01,2.692307692307692180e-01
6.329113924050634547e-03,6.329113924050634547e-03,3.227848101265823333e-01,6.329113924050634547e-03,1.962025316455696666e-01,3.860759493670886666e-01,6.329113924050634547e-03,6.962025316455698609e-02
2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,2.291666666666666574e-01,2.083333333333333218e-02,2.083333333333333218e-02,6.458333333333332593e-01
2.083333333333333218e-02,4.374999999999999445e-01,2.083333333333333218e-02,4.374999999999999445e-01,2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02
2.083333333333333565e-02,2.083333333333333565e-02,2.083333333333333565e-02,2.083333333333333565e-02,8.541666666666666297e-01,2.083333333333333565e-02,2.083333333333333565e-02,2.083333333333333565e-02
3.571428571428571230e-02,3.571428571428571230e-02,7.500000000000000000e-01,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02
7.246376811594203854e-03,7.246376811594203854e-03,7.246376811594203854e-03,5.869565217391304879e-01,7.971014492753623892e-02,7.971014492753623892e-02,2.246376811594203160e-01,7.246376811594203854e-03
3.527131782945736038e-01,3.875968992248061962e-03,3.875968992248061962e-03,6.240310077519379828e-01,3.875968992248061962e-03,3.875968992248061962e-03,3.875968992248061962e-03,3.875968992248061962e-03
1.020408163265306041e-02,5.204081632653060341e-01,1.020408163265306041e-02,2.142857142857142738e-01,1.020408163265306041e-02,1.020408163265306041e-02,1.020408163265306041e-02,2.142857142857142738e-01
2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.894736842105263275e-01,5.526315789473683626e-01
3.472222222222222463e-03,5.590277777777777901e-01,3.819444444444444753e-02,3.472222222222222463e-03,3.472222222222222463e-03,2.465277777777777624e-01,1.423611111111111049e-01,3.472222222222222463e-03
6.111111111111110494e-01,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02
2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,4.374999999999999445e-01,2.083333333333333218e-02,2.083333333333333218e-02,2.291666666666666574e-01,2.291666666666666574e-01
1.845238095238095621e-01,5.952380952380953785e-03,5.952380952380953785e-03,5.952380952380953785e-03,2.440476190476190688e-01,5.952380952380953785e-03,5.952380952380953785e-03,5.416666666666667407e-01
5.465116279069768268e-01,1.201550387596899416e-01,3.875968992248062829e-03,3.875968992248062829e-03,3.875968992248062829e-03,3.139534883720930258e-01,3.875968992248062829e-03,3.875968992248062829e-03
5.204081632653061451e-01,1.122448979591837009e-01,3.163265306122449161e-01,1.020408163265306214e-02,1.020408163265306214e-02,1.020408163265306214e-02,1.020408163265306214e-02,1.020408163265306214e-02
1.282051282051282180e-02,1.410256410256410520e-01,1.282051282051282180e-02,1.282051282051282180e-02,1.282051282051282180e-02,6.538461538461538547e-01,1.410256410256410520e-01,1.282051282051282180e-02
8.423913043478262197e-02,2.717391304347826445e-03,3.831521739130435145e-01,2.989130434782609133e-02,2.717391304347826445e-03,2.717391304347826445e-03,2.201086956521739191e-01,2.744565217391304324e-01
2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,4.374999999999999445e-01,2.083333333333333218e-02,2.083333333333333218e-02,4.374999999999999445e-01
4.429824561403509220e-01,4.385964912280702378e-03,4.824561403508773050e-02,4.385964912280702378e-03,4.385964912280702378e-03,4.824561403508773050e-02,1.798245614035087758e-01,2.675438596491228060e-01
2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.631578947368420907e-02,2.894736842105263275e-01,5.526315789473683626e-01
3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.928571428571428492e-01,3.571428571428571230e-02,3.928571428571428492e-01,3.571428571428571230e-02
7.812500000000001735e-03,7.812500000000001735e-03,7.812500000000001735e-03,2.421875000000000278e-01,7.812500000000001735e-03,7.812500000000001735e-03,5.546875000000000000e-01,1.640625000000000278e-01
1.410256410256410520e-01,1.410256410256410520e-01,1.282051282051282180e-02,1.282051282051282180e-02,1.282051282051282180e-02,6.538461538461538547e-01,1.282051282051282180e-02,1.282051282051282180e-02
4.807692307692308827e-03,4.807692307692308827e-03,5.288461538461539796e-02,4.807692307692308827e-03,1.490384615384615641e-01,5.288461538461539796e-02,1.490384615384615641e-01,5.817307692307692735e-01
1.724137931034482735e-02,1.724137931034482735e-02,8.793103448275861878e-01,1.724137931034482735e-02,1.724137931034482735e-02,1.724137931034482735e-02,1.724137931034482735e-02,1.724137931034482735e-02
3.355704697986576675e-03,3.691275167785234429e-02,3.355704697986576675e-03,1.040268456375838813e-01,1.040268456375838813e-01,1.711409395973154113e-01,5.738255033557047025e-01,3.355704697986576675e-03
2.183406113537117790e-03,3.733624454148471439e-01,3.296943231441047395e-01,2.183406113537117790e-03,2.183406113537117790e-03,2.205240174672488673e-01,2.183406113537117790e-03,6.768558951965064630e-02
8.474576271186442383e-03,8.474576271186442383e-03,8.474576271186442383e-03,8.474576271186442383e-03,8.474576271186442383e-03,9.406779661016949623e-01,8.474576271186442383e-03,8.474576271186442383e-03
4.385964912280702378e-03,1.359649122807017885e-01,2.236842105263157909e-01,4.385964912280702378e-03,4.385964912280702378e-03,5.745614035087719396e-01,4.385964912280702378e-03,4.824561403508773050e-02
2.421875000000000278e-01,7.812500000000001735e-03,3.203125000000000000e-01,1.640625000000000278e-01,7.812500000000001735e-03,7.812500000000001735e-03,7.812500000000001735e-03,2.421875000000000278e-01
3.244680851063830307e-01,1.648936170212766117e-01,5.319148936170213504e-03,5.319148936170213504e-03,5.851063829787235548e-02,5.319148936170213504e-03,2.180851063829787329e-01,2.180851063829787329e-01
1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.250000000000000000e-01
1.282051282051282180e-02,1.282051282051282180e-02,1.410256410256410520e-01,1.282051282051282180e-02,1.282051282051282180e-02,1.282051282051282180e-02,7.820512820512820484e-01,1.282051282051282180e-02
9.259259259259260480e-03,9.259259259259260480e-03,9.259259259259260480e-03,1.944444444444444753e-01,1.944444444444444753e-01,5.648148148148148806e-01,9.259259259259260480e-03,9.259259259259260480e-03
3.368200836820084421e-01,6.485355648535565121e-02,1.276150627615062760e-01,2.092050209205021175e-03,2.740585774058577617e-01,1.485355648535564843e-01,4.393305439330544293e-02,2.092050209205021175e-03
4.681372549019607865e-01,5.147058823529411520e-02,2.965686274509803377e-01,1.249999999999999722e-01,2.696078431372548809e-02,2.696078431372548809e-02,2.450980392156862711e-03,2.450980392156862711e-03
2.386363636363636742e-01,1.136363636363636569e-02,5.795454545454545858e-01,1.136363636363636569e-02,1.136363636363636569e-02,1.250000000000000278e-01,1.136363636363636569e-02,1.136363636363636569e-02
7.812500000000001735e-03,7.812500000000001735e-03,4.765625000000000000e-01,7.812500000000001735e-03,7.812500000000001735e-03,3.203125000000000000e-01,8.593750000000001388e-02,8.593750000000001388e-02
5.526315789473683626e-01,2.631578947368420560e-02,2.631578947368420560e-02,2.631578947368420560e-02,2.631578947368420560e-02,2.631578947368420560e-02,2.894736842105262720e-01,2.631578947368420560e-02
1.724137931034482735e-02,1.724137931034482735e-02,1.724137931034482735e-02,1.724137931034482735e-02,1.724137931034482735e-02,8.793103448275861878e-01,1.724137931034482735e-02,1.724137931034482735e-02
5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,6.111111111111110494e-01
1.724137931034482735e-02,3.620689655172413257e-01,1.724137931034482735e-02,1.724137931034482735e-02,1.724137931034482735e-02,3.620689655172413257e-01,1.896551724137930939e-01,1.724137931034482735e-02
2.631578947368420560e-02,2.631578947368420560e-02,2.631578947368420560e-02,2.894736842105262720e-01,2.631578947368420560e-02,5.526315789473683626e-01,2.631578947368420560e-02,2.631578947368420560e-02
3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,7.500000000000000000e-01,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02
4.807692307692308827e-03,4.807692307692308827e-03,4.807692307692308827e-03,4.807692307692308827e-03,4.807692307692308827e-03,4.375000000000000555e-01,4.807692307692308827e-03,5.336538461538462563e-01
1.020408163265306041e-02,1.020408163265306041e-02,1.020408163265306041e-02,2.142857142857142738e-01,1.020408163265306041e-02,1.020408163265306041e-02,7.244897959183672631e-01,1.020408163265306041e-02
3.472222222222222463e-03,3.472222222222222463e-03,3.819444444444444753e-02,2.812500000000000000e-01,7.291666666666667129e-02,5.937500000000000000e-01,3.472222222222222463e-03,3.472222222222222463e-03
5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,6.111111111111110494e-01,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02
2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,4.374999999999999445e-01,4.374999999999999445e-01,2.083333333333333218e-02,2.083333333333333218e-02
3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,3.571428571428571230e-02,7.500000000000000000e-01,3.571428571428571230e-02,3.571428571428571230e-02
1.470588235294117627e-02,1.470588235294117627e-02,1.617647058823529493e-01,4.558823529411764608e-01,3.088235294117646634e-01,1.470588235294117627e-02,1.470588235294117627e-02,1.470588235294117627e-02
4.824561403508771662e-02,1.359649122807017330e-01,4.385964912280701511e-03,4.385964912280701511e-03,4.385964912280701511e-03,7.938596491228069318e-01,4.385964912280701511e-03,4.385964912280701511e-03
1.410256410256410242e-01,1.282051282051282007e-02,1.282051282051282007e-02,3.974358974358974117e-01,2.692307692307692180e-01,1.410256410256410242e-01,1.282051282051282007e-02,1.282051282051282007e-02
1.020408163265306214e-02,1.020408163265306214e-02,1.020408163265306214e-02,1.020408163265306214e-02,7.244897959183673741e-01,2.142857142857143293e-01,1.020408163265306214e-02,1.020408163265306214e-02
6.756756756756757999e-03,6.756756756756757999e-03,6.756756756756757999e-03,6.756756756756757999e-03,8.851351351351351981e-01,6.756756756756757999e-03,6.756756756756757999e-03,7.432432432432434233e-02
