2.750000000000000222e-01,2.500000000000000139e-02,5.250000000000000222e-01,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02
2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,7.750000000000000222e-01,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02
1.999999999999999695e-02,1.999999999999999695e-02,1.999999999999999695e-02,2.199999999999999734e-01,2.199999999999999734e-01,2.199999999999999734e-01,1.999999999999999695e-02,1.999999999999999695e-02,1.999999999999999695e-02,2.199999999999999734e-01
1.571428571428571674e-01,1.428571428571428700e-02,1.428571428571428700e-02,2.999999999999999889e-01,1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,4.428571428571428936e-01
1.888888888888888840e-01,3.703703703703703845e-03,3.370370370370370239e-01,3.703703703703703845e-03,3.703703703703703845e-03,3.703703703703703845e-03,4.074074074074074403e-02,1.888888888888888840e-01,2.259259259259259189e-01,3.703703703703703845e-03
1.428571428571428700e-02,1.571428571428571674e-01,1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,1.571428571428571674e-01,1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,5.857142857142856318e-01
1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,1.571428571428571674e-01,1.571428571428571674e-01,1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,5.857142857142856318e-01
5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.500000000000000444e-01,5.000000000000000278e-02
3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.666666666666666408e-01,3.333333333333333287e-02,3.666666666666666408e-01
3.703703703703703845e-03,2.629629629629629539e-01,4.074074074074074403e-02,1.518518518518518490e-01,3.703703703703703845e-03,7.777777777777777901e-02,3.703703703703703845e-03,7.777777777777777901e-02,3.703703703703703845e-03,3.740740740740740589e-01
1.666666666666666990e-02,8.500000000000000888e-01,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02
2.499999999999999445e-02,2.499999999999999445e-02,5.249999999999999112e-01,2.499999999999999445e-02,2.499999999999999445e-02,2.749999999999999667e-01,2.499999999999999445e-02,2.499999999999999445e-02,2.499999999999999445e-02,2.499999999999999445e-02
3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,6.999999999999999556e-01,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02
2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,7.750000000000000222e-01
5.555555555555555768e-03,2.277777777777777457e-01,3.388888888888888506e-01,5.555555555555555768e-03,2.277777777777777457e-01,5.555555555555555768e-03,5.555555555555555768e-03,5.555555555555555768e-03,1.722222222222222210e-01,5.555555555555555768e-03
4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,5.499999999999999334e-01,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02
4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,5.499999999999999334e-01,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02
1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,2.999999999999999889e-01,1.428571428571428700e-02,1.428571428571428700e-02,5.857142857142856318e-01,1.428571428571428700e-02
2.000000000000000389e-02,2.000000000000000389e-02,8.200000000000000622e-01,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02
2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.200000000000000289e-01,6.199999999999999956e-01
1.375000000000000389e-01,5.125000000000000666e-01,1.250000000000000243e-02,1.250000000000000243e-02,1.375000000000000389e-01,1.375000000000000389e-01,1.250000000000000243e-02,1.250000000000000243e-02,1.250000000000000243e-02,1.250000000000000243e-02
5.882352941176470507e-03,5.882352941176470507e-03,3.588235294117647078e-01,5.882352941176470507e-03,5.882352941176470507e-03,5.882352941176470507e-03,6.470588235294118251e-02,6.470588235294118251e-02,1.235294117647058876e-01,3.588235294117647078e-01
4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,5.499999999999999334e-01,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02
3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,6.999999999999999556e-01,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02
2.500000000000000139e-02,5.250000000000000222e-01,2.750000000000000222e-01,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02
2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.750000000000000222e-01,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,5.250000000000000222e-01
2.000000000000000042e-02,2.000000000000000042e-02,6.199999999999999956e-01,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.200000000000000289e-01
3.333333333333333287e-02,3.333333333333333287e-02,3.666666666666666408e-01,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.666666666666666408e-01
1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,7.285714285714285365e-01,1.428571428571428700e-02,1.428571428571428700e-02,1.428571428571428700e-02,1.571428571428571674e-01
1.428571428571428874e-02,1.428571428571428874e-02,8.714285714285714413e-01,1.428571428571428874e-02,1.428571428571428874e-02,1.428571428571428874e-02,1.428571428571428874e-02,1.428571428571428874e-02,1.428571428571428874e-02,1.428571428571428874e-02
2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,7.750000000000000222e-01
4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,5.499999999999999334e-01,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02
7.692307692307693602e-03,7.692307692307693602e-03,7.692307692307693602e-03,7.692307692307693602e-03,7.692307692307693602e-03,7.692307692307693602e-03,7.692307692307693602e-03,8.538461538461539213e-01,7.692307692307693602e-03,8.461538461538463396e-02
2.631578947368420560e-03,2.631578947368420560e-03,2.631578947368420560e-03,1.868421052631578372e-01,2.631578947368420560e-03,2.131578947368420462e-01,5.026315789473683182e-01,5.526315789473683349e-02,2.631578947368420560e-03,2.894736842105262789e-02
2.941176470588235253e-03,2.941176470588235253e-03,3.558823529411764830e-01,2.941176470588235253e-03,9.117647058823530326e-02,2.941176470588235253e-03,1.205882352941176350e-01,2.941176470588235253e-03,2.941176470588235253e-03,4.147058823529411464e-01
3.448275862068965903e-03,3.448275862068965903e-03,3.448275862068965903e-03,2.793103448275862100e-01,3.448275862068965903e-03,3.448275862068965903e-03,3.448275862068965903e-03,3.827586206896551602e-01,1.413793103448275634e-01,1.758620689655172320e-01
3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.666666666666666408e-01,3.666666666666666408e-01,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02
1.409090909090909005e-01,4.545454545454546101e-03,4.545454545454546101e-03,1.863636363636363424e-01,5.000000000000000278e-02,4.545454545454546101e-03,4.545454545454546101e-03,4.545454545454546101e-03,5.954545454545454586e-01,4.545454545454546101e-03
1.250000000000000243e-02,6.375000000000000666e-01,1.250000000000000243e-02,1.250000000000000243e-02,1.375000000000000389e-01,1.250000000000000243e-02,1.250000000000000243e-02,1.375000000000000389e-01,1.250000000000000243e-02,1.250000000000000243e-02
2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.750000000000000222e-01,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,5.250000000000000222e-01
2.500000000000000139e-02,7.750000000000000222e-01,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02
4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,5.499999999999999334e-01,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02
3.703703703703703845e-03,1.518518518518518490e-01,3.703703703703703845e-03,2.999999999999999889e-01,7.777777777777777901e-02,3.703703703703703845e-03,3.703703703703703845e-03,1.518518518518518490e-01,2.999999999999999889e-01,3.703703703703703845e-03
3.846153846153845934e-03,3.846153846153845934e-03,4.230769230769230310e-02,3.846153846153845934e-03,3.846153846153845934e-03,3.846153846153845934e-03,3.115384615384614864e-01,6.192307692307692513e-01,3.846153846153845934e-03,3.846153846153845934e-03
3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.666666666666666408e-01,3.333333333333333287e-02,3.666666666666666408e-01,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02
2.000000000000000389e-02,2.000000000000000389e-02,8.200000000000000622e-01,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02
2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,7.750000000000000222e-01,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02
2.218749999999999889e-01,3.125000000000000173e-03,1.906249999999999889e-01,1.281249999999999889e-01,3.125000000000000173e-03,3.125000000000000173e-03,3.125000000000000173e-03,3.125000000000000173e-03,3.468749999999999889e-01,9.687500000000000278e-02
2.500000000000000139e-02,2.500000000000000139e-02,5.250000000000000222e-01,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.750000000000000222e-01
3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.666666666666666408e-01,3.666666666666666408e-01,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02
4.761904761904762334e-03,3.857142857142856762e-01,4.761904761904762334e-03,1.476190476190476220e-01,4.761904761904762334e-03,4.761904761904762334e-03,1.476190476190476220e-01,4.761904761904762334e-03,4.761904761904762334e-03,2.904761904761904434e-01
4.761904761904762334e-03,4.761904761904762334e-03,6.238095238095238138e-01,1.000000000000000056e-01,4.761904761904762334e-03,4.761904761904762334e-03,4.761904761904762334e-03,4.761904761904762334e-03,2.428571428571428270e-01,4.761904761904762334e-03
5.238095238095238221e-02,4.761904761904762334e-03,4.761904761904762334e-03,4.761904761904762334e-03,4.761904761904762334e-03,2.904761904761904434e-01,4.761904761904762334e-03,5.238095238095238221e-02,4.333333333333332926e-01,1.476190476190476220e-01
1.538461538461538460e-03,7.846153846153845757e-02,1.538461538461538460e-03,7.553846153846154321e-01,1.538461538461538460e-03,1.692307692307692610e-02,1.246153846153846140e-01,1.538461538461538460e-03,1.538461538461538460e-03,1.692307692307692610e-02
9.100000000000001421e-01,1.000000000000000194e-02,1.000000000000000194e-02,1.000000000000000194e-02,1.000000000000000194e-02,1.000000000000000194e-02,1.000000000000000194e-02,1.000000000000000194e-02,1.000000000000000194e-02,1.000000000000000194e-02
1.250000000000000069e-02,6.374999999999999556e-01,1.375000000000000111e-01,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.375000000000000111e-01,1.250000000000000069e-02
3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.666666666666666408e-01,3.333333333333333287e-02,3.333333333333333287e-02,3.666666666666666408e-01
8.333333333333333218e-03,8.333333333333333218e-03,9.166666666666667407e-02,8.333333333333333218e-03,9.166666666666667407e-02,8.333333333333333218e-03,8.333333333333333218e-03,8.333333333333333218e-03,8.333333333333333218e-03,7.583333333333333037e-01
3.210526315789473673e-01,5.263157894736841987e-03,2.684210526315789491e-01,1.631578947368421129e-01,5.789473684210526966e-02,5.263157894736841987e-03,1.631578947368421129e-01,5.263157894736841987e-03,5.263157894736841987e-03,5.263157894736841987e-03
5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.500000000000000444e-01
1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01
1.666666666666666644e-02,1.666666666666666644e-02,1.666666666666666644e-02,1.666666666666666644e-02,1.666666666666666644e-02,1.666666666666666644e-02,1.666666666666666644e-02,1.666666666666666644e-02,3.500000000000000333e-01,5.166666666666667185e-01
1.000000000000000056e-01,9.090909090909092202e-03,9.090909090909092202e-03,9.090909090909092202e-03,9.090909090909092202e-03,9.090909090909092202e-03,9.090909090909092202e-03,9.090909090909092202e-03,8.272727272727272707e-01,9.090909090909092202e-03
4.208333333333333370e-01,4.166666666666666609e-03,2.541666666666666519e-01,4.583333333333333703e-02,4.166666666666666609e-03,4.166666666666666609e-03,4.166666666666666609e-03,4.166666666666666609e-03,2.541666666666666519e-01,4.166666666666666609e-03
1.428571428571428700e-02,1.428571428571428700e-02,1.571428571428571674e-01,1.428571428571428700e-02,1.571428571428571674e-01,1.428571428571428700e-02,2.999999999999999889e-01,2.999999999999999889e-01,1.428571428571428700e-02,1.428571428571428700e-02
2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,7.750000000000000222e-01,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02
1.666666666666666990e-02,6.833333333333333481e-01,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,1.833333333333333759e-01,1.666666666666666990e-02,1.666666666666666990e-02
1.250000000000000069e-02,1.375000000000000111e-01,1.250000000000000069e-02,1.375000000000000111e-01,1.250000000000000069e-02,1.250000000000000069e-02,1.375000000000000111e-01,1.375000000000000111e-01,1.250000000000000069e-02,3.875000000000000111e-01
1.250000000000000243e-02,6.375000000000000666e-01,1.250000000000000243e-02,1.375000000000000389e-01,1.250000000000000243e-02,1.250000000000000243e-02,1.375000000000000389e-01,1.250000000000000243e-02,1.250000000000000243e-02,1.250000000000000243e-02
6.250000000000002082e-03,5.062500000000000888e-01,6.250000000000002082e-03,6.250000000000002082e-03,6.250000000000002082e-03,6.250000000000002082e-03,1.937500000000000611e-01,2.562500000000000333e-01,6.250000000000002082e-03,6.250000000000002082e-03
2.000000000000000042e-02,2.200000000000000289e-01,2.000000000000000042e-02,2.200000000000000289e-01,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,4.200000000000000400e-01,2.000000000000000042e-02
2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02,8.200000000000000622e-01,2.000000000000000389e-02,2.000000000000000389e-02,2.000000000000000389e-02
6.199999999999999956e-01,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.200000000000000289e-01,2.000000000000000042e-02
3.333333333333333287e-02,6.999999999999999556e-01,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02
7.142857142857144369e-03,2.214285714285714746e-01,7.142857142857144369e-03,7.142857142857144369e-03,3.642857142857143238e-01,7.142857142857144369e-03,2.214285714285714746e-01,7.142857142857144369e-03,7.142857142857144369e-03,1.500000000000000222e-01
3.846153846153846367e-03,3.846153846153846367e-03,3.846153846153846367e-03,5.423076923076922684e-01,3.884615384615384692e-01,4.230769230769231004e-02,3.846153846153846367e-03,3.846153846153846367e-03,3.846153846153846367e-03,3.846153846153846367e-03
1.000000000000000021e-02,2.100000000000000200e-01,1.000000000000000021e-02,1.000000000000000021e-02,7.099999999999999645e-01,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02
2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,7.750000000000000222e-01,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02
3.448275862068965469e-03,3.448275862068965469e-03,2.793103448275861544e-01,6.586206896551723977e-01,3.448275862068965469e-03,3.448275862068965469e-03,3.793103448275862016e-02,3.448275862068965469e-03,3.448275862068965469e-03,3.448275862068965469e-03
5.499999999999999334e-01,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02,4.999999999999998890e-02
2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.200000000000000289e-01,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,6.199999999999999956e-01
1.235294117647058876e-01,5.352941176470588092e-01,6.470588235294118251e-02,5.882352941176470507e-03,5.882352941176470507e-03,5.882352941176470507e-03,1.235294117647058876e-01,1.235294117647058876e-01,5.882352941176470507e-03,5.882352941176470507e-03
3.884615384615384692e-01,3.846153846153846367e-03,1.576923076923076872e-01,1.192307692307692374e-01,3.846153846153846367e-03,3.846153846153846367e-03,4.230769230769231004e-02,1.961538461538461509e-01,3.846153846153846367e-03,8.076923076923077371e-02
2.100000000000000477e-01,1.000000000000000194e-02,1.100000000000000283e-01,4.100000000000000311e-01,1.000000000000000194e-02,1.000000000000000194e-02,1.100000000000000283e-01,1.000000000000000194e-02,1.100000000000000283e-01,1.000000000000000194e-02
1.250000000000000243e-02,1.250000000000000243e-02,8.875000000000000666e-01,1.250000000000000243e-02,1.250000000000000243e-02,1.250000000000000243e-02,1.250000000000000243e-02,1.250000000000000243e-02,1.250000000000000243e-02,1.250000000000000243e-02
2.702702702702702853e-03,2.729729729729729604e-01,2.702702702702702853e-03,2.702702702702702853e-03,2.702702702702702853e-03,2.189189189189189033e-01,2.702702702702702853e-03,2.702702702702702853e-03,4.891891891891892441e-01,2.702702702702702853e-03
4.200000000000000400e-01,4.200000000000000400e-01,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02
4.782608695652174058e-02,4.347826086956521792e-03,4.347826086956521792e-03,6.130434782608695787e-01,4.347826086956521792e-03,4.347826086956521792e-03,4.347826086956521792e-03,4.347826086956521792e-03,2.652173913043477937e-01,4.782608695652174058e-02
2.499999999999999445e-02,5.249999999999999112e-01,2.499999999999999445e-02,2.499999999999999445e-02,2.499999999999999445e-02,2.499999999999999445e-02,2.749999999999999667e-01,2.499999999999999445e-02,2.499999999999999445e-02,2.499999999999999445e-02
3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.333333333333333287e-02,3.666666666666666408e-01,3.666666666666666408e-01,3.333333333333333287e-02
7.692307692307694469e-03,7.692307692307694469e-03,3.153846153846154299e-01,7.692307692307694469e-03,8.461538461538464784e-02,5.461538461538463229e-01,7.692307692307694469e-03,7.692307692307694469e-03,7.692307692307694469e-03,7.692307692307694469e-03
1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.250000000000000069e-02,1.375000000000000111e-01,1.375000000000000111e-01,1.250000000000000069e-02,1.375000000000000111e-01,1.250000000000000069e-02,5.124999999999999556e-01
5.238095238095238221e-02,5.238095238095238221e-02,4.761904761904762334e-03,5.238095238095238221e-02,4.761904761904762334e-03,4.761904761904762334e-03,5.761904761904761418e-01,1.476190476190476220e-01,4.761904761904762334e-03,1.000000000000000056e-01
1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,1.666666666666666990e-02,8.500000000000000888e-01,1.666666666666666990e-02
3.333333333333333547e-03,7.000000000000000666e-02,2.033333333333333104e-01,3.333333333333333547e-03,1.033333333333333326e-01,3.333333333333333547e-03,4.699999999999999734e-01,3.333333333333333547e-03,3.333333333333333547e-03,1.366666666666666585e-01
